seqid	source	exon_type	start	end	length	homology	strand	phase	attributes	substring
GRA_SL+_TRINITY_DN41497_c1_g4_i1	+	intron	17509	18595	1086	0	+	.	GRA_OG0031152	substring_1
GRA_SL+_TRINITY_DN41497_c1_g4_i1	+	fine	18596	18720	124	99.2	+	.	GRA_OG0031152	substring_1
GRA_SL+_TRINITY_DN42023_c0_g1_i2	+	fine	8771	8868	97	98.98	+	.	GRA_OG0031154	substring_1
GRA_SL+_TRINITY_DN42023_c0_g1_i2	+	intron	8869	9042	173	0	+	.	GRA_OG0031154	substring_1
GRA_SL+_TRINITY_DN42023_c0_g1_i2	+	fine	9043	9083	40	97.56	+	.	GRA_OG0031154	substring_1
GRA_SL+_TRINITY_DN42023_c0_g1_i2	+	intron	9084	9453	369	0	+	.	GRA_OG0031154	substring_1
GRA_SL+_TRINITY_DN42023_c0_g1_i2	+	fine	9454	9540	86	97.7	+	.	GRA_OG0031154	substring_1
GRA_SL+_TRINITY_DN42023_c0_g1_i2	+	intron	9541	9656	115	0	+	.	GRA_OG0031154	substring_1
GRA_SL+_TRINITY_DN42023_c0_g1_i2	+	fine	9657	9702	45	100.0	+	.	GRA_OG0031154	substring_1
GRA_SL+_TRINITY_DN42023_c0_g1_i2	+	intron	9703	9806	103	0	+	.	GRA_OG0031154	substring_1
GRA_SL+_TRINITY_DN42023_c0_g1_i2	+	fine	9807	9965	158	99.37	+	.	GRA_OG0031154	substring_1
GRA_SL-_TRINITY_DN48955_c0_g2_i2	-	fine	10664	10991	327	99.7	-	.	GRA_OG0031160	substring_1
GRA_SL-_TRINITY_DN43569_c0_g6_i1	-	fine	9830	9875	45	100.0	-	.	GRA_OG0031162	substring_1
GRA_SL-_TRINITY_DN43569_c0_g6_i1	-	intron	9876	10333	457	0	-	.	GRA_OG0031162	substring_1
GRA_SL-_TRINITY_DN43569_c0_g6_i1	-	intron	9876	10333	457	0	-	.	GRA_OG0031162	substring_2
GRA_SL-_TRINITY_DN43569_c0_g6_i1	-	intron	9876	10333	457	0	-	.	GRA_OG0031162	substring_3
GRA_SL-_TRINITY_DN43569_c0_g6_i1	-	fine	10334	10460	126	100.0	-	.	GRA_OG0031162	substring_1
GRA_SL-_TRINITY_DN43569_c0_g6_i1	-	fine	12045	12168	123	100.0	-	.	GRA_OG0031162	substring_2
GRA_SL-_TRINITY_DN43569_c0_g6_i1	-	fine	12585	12629	44	100.0	-	.	GRA_OG0031162	substring_2
GRA_SL-_TRINITY_DN43569_c0_g6_i1	-	fine	13232	13270	38	100.0	-	.	GRA_OG0031162	substring_2
GRA_SL-_TRINITY_DN43569_c0_g6_i1	-	fine	13742	13794	52	100.0	-	.	GRA_OG0031162	substring_2
GRA_SL-_TRINITY_DN43569_c0_g6_i1	-	fine	17607	17642	35	100.0	-	.	GRA_OG0031162	substring_2
GRA_SL-_TRINITY_DN43569_c0_g6_i1	-	fine	17893	17963	70	95.77	-	.	GRA_OG0031162	substring_2
GRA_SL-_TRINITY_DN43569_c0_g6_i1	-	fine	18815	19023	208	99.52	-	.	GRA_OG0031162	substring_3
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	1556	1743	187	98.4	+	.	GRA_OG0031163	substring_1
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	intron	1744	2094	350	0	+	.	GRA_OG0031163	substring_1
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	intron	1744	2094	350	0	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	2095	2152	57	98.28	+	.	GRA_OG0031163	substring_1
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	intron	2153	2469	316	0	+	.	GRA_OG0031163	substring_1
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	intron	2153	2469	316	0	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	2470	2567	97	98.98	+	.	GRA_OG0031163	substring_1
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	intron	2568	2980	412	0	+	.	GRA_OG0031163	substring_1
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	intron	2568	2980	412	0	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	2981	3136	155	98.08	+	.	GRA_OG0031163	substring_1
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	intron	3137	3480	343	0	+	.	GRA_OG0031163	substring_1
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	intron	3137	3480	343	0	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	3481	3651	170	99.42	+	.	GRA_OG0031163	substring_1
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	intron	3652	4586	934	0	+	.	GRA_OG0031163	substring_1
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	intron	3652	4586	934	0	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	4587	4655	68	100.0	+	.	GRA_OG0031163	substring_1
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	intron	4656	5883	1227	0	+	.	GRA_OG0031163	substring_1
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	intron	4656	5883	1227	0	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	5884	6124	240	99.59	+	.	GRA_OG0031163	substring_1
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	intron	6125	6539	414	0	+	.	GRA_OG0031163	substring_1
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	intron	6125	6539	414	0	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	6540	6653	113	98.25	+	.	GRA_OG0031163	substring_1
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	7596	7710	114	99.13	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	8461	8562	101	100.0	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	9671	9828	157	98.1	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	10424	10564	140	100.0	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	11626	11717	91	98.91	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	12025	12178	153	99.35	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	12738	12840	102	100.0	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	13260	13325	65	95.45	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	13329	13404	75	96.05	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	14502	14636	134	98.52	+	.	GRA_OG0031163	substring_2
GRA_SL+_TRINITY_DN49111_c0_g3_i1	+	fine	14905	14990	85	95.35	+	.	GRA_OG0031163	substring_2
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	981	1116	135	97.79	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	1117	1499	382	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	1500	1563	63	100.0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	1564	1739	175	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	1740	1892	152	100.0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	1893	2109	216	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	2110	2247	137	100.0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	2248	2360	112	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	2361	2478	117	97.46	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	2479	2690	211	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	2691	2816	125	100.0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	2817	3073	256	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	3074	3180	106	100.0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	3181	3338	157	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	3339	3386	47	97.92	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	3387	4102	715	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	4103	4215	112	97.35	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	4216	4514	298	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	4515	4675	160	100.0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	4676	5432	756	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	5433	5500	67	100.0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	5501	6383	882	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	6384	6429	45	100.0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	6430	6622	192	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	6623	6684	61	100.0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	6685	6849	164	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	6850	6926	76	100.0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	6927	7044	117	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	7045	7098	53	100.0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	7099	7432	333	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	7433	7545	112	100.0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	7546	9211	1665	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	9212	9317	105	100.0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	intron	9318	9477	159	0	-	.	GRA_OG0031164	substring_1
GRA_SL-_TRINITY_DN49153_c0_g1_i3	-	fine	9478	10339	861	99.54	-	.	GRA_OG0031164	substring_1
GRA_SL+_TRINITY_DN35682_c0_g1_i1	+	fine	12153	12416	263	98.48	+	.	GRA_OG0031170	substring_1
GRA_SL+_TRINITY_DN35682_c0_g1_i1	+	intron	12417	12422	5	0	+	.	GRA_OG0031170	substring_1
GRA_SL+_TRINITY_DN35682_c0_g1_i1	+	fine	12423	12622	199	99.0	+	.	GRA_OG0031170	substring_1
GRA_SL+_TRINITY_DN47314_c0_g1_i1	+	fine	7417	7474	57	100.0	+	.	GRA_OG0031173	substring_1
GRA_SL+_TRINITY_DN47314_c0_g1_i1	+	intron	7475	8385	910	0	+	.	GRA_OG0031173	substring_1
GRA_SL+_TRINITY_DN47314_c0_g1_i1	+	fine	8386	8470	84	100.0	+	.	GRA_OG0031173	substring_1
GRA_SL+_TRINITY_DN47314_c0_g1_i1	+	intron	8471	9445	974	0	+	.	GRA_OG0031173	substring_1
GRA_SL+_TRINITY_DN47314_c0_g1_i1	+	fine	9446	9603	157	98.73	+	.	GRA_OG0031173	substring_1
GRA_SL+_TRINITY_DN47314_c0_g1_i1	+	intron	9604	10210	606	0	+	.	GRA_OG0031173	substring_1
GRA_SL+_TRINITY_DN47314_c0_g1_i1	+	fine	10211	10491	280	97.86	+	.	GRA_OG0031173	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	fine	11455	11551	96	97.94	+	.	GRA_OG0031179	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	intron	11552	17299	5747	0	+	.	GRA_OG0031179	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	fine	17300	17400	100	100.0	+	.	GRA_OG0031179	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	intron	17401	17714	313	0	+	.	GRA_OG0031179	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	fine	17715	17803	88	98.88	+	.	GRA_OG0031179	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	intron	17804	20210	2406	0	+	.	GRA_OG0031179	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	fine	20211	20332	121	100.0	+	.	GRA_OG0031179	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	intron	20333	21170	837	0	+	.	GRA_OG0031179	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	fine	21171	21238	67	100.0	+	.	GRA_OG0031179	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	intron	21239	23308	2069	0	+	.	GRA_OG0031179	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	fine	23309	23395	86	100.0	+	.	GRA_OG0031179	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	intron	23396	24424	1028	0	+	.	GRA_OG0031179	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	fine	24425	24593	168	98.22	+	.	GRA_OG0031179	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	intron	24594	25905	1311	0	+	.	GRA_OG0031179	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	fine	25906	25956	50	100.0	+	.	GRA_OG0031179	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	intron	25957	27176	1219	0	+	.	GRA_OG0031179	substring_1
GRA_SL+_TRINITY_DN43898_c0_g2_i1	+	fine	27177	27316	139	99.29	+	.	GRA_OG0031179	substring_1
GRA_SL-_TRINITY_DN41563_c4_g8_i1	-	fine	200	466	266	100.0	-	.	GRA_OG0031187	substring_1
GRA_SL-_TRINITY_DN41563_c4_g8_i1	-	intron	467	516	49	0	-	.	GRA_OG0031187	substring_1
GRA_SL-_TRINITY_DN41563_c4_g8_i1	-	fine	517	608	91	100.0	-	.	GRA_OG0031187	substring_1
GRA_SL-_TRINITY_DN41563_c4_g8_i1	-	intron	609	655	46	0	-	.	GRA_OG0031187	substring_1
GRA_SL-_TRINITY_DN41563_c4_g8_i1	-	fine	656	854	198	96.98	-	.	GRA_OG0031187	substring_1
GRA_SL-_TRINITY_DN43181_c2_g1_i6	-	fine	609	736	127	96.88	-	.	GRA_OG0031188	substring_1
GRA_SL-_TRINITY_DN43181_c2_g1_i6	-	intron	737	780	43	0	-	.	GRA_OG0031188	substring_1
GRA_SL-_TRINITY_DN43181_c2_g1_i6	-	intron	737	780	43	0	-	.	GRA_OG0031188	substring_2
GRA_SL-_TRINITY_DN43181_c2_g1_i6	-	fine	781	966	185	98.92	-	.	GRA_OG0031188	substring_1
GRA_SL-_TRINITY_DN43181_c2_g1_i6	-	intron	967	12312	11345	0	-	.	GRA_OG0031188	substring_1
GRA_SL-_TRINITY_DN43181_c2_g1_i6	-	intron	967	12312	11345	0	-	.	GRA_OG0031188	substring_2
GRA_SL-_TRINITY_DN43181_c2_g1_i6	-	fine	12313	12426	113	99.12	-	.	GRA_OG0031188	substring_1
GRA_SL-_TRINITY_DN43181_c2_g1_i6	-	fine	15070	15312	242	99.59	-	.	GRA_OG0031188	substring_2
GRA_SL+_TRINITY_DN40130_c3_g1_i1	+	fine	1095	1164	69	100.0	+	.	GRA_OG0031189	substring_1
GRA_SL+_TRINITY_DN40130_c3_g1_i1	+	intron	1165	1904	739	0	+	.	GRA_OG0031189	substring_1
GRA_SL+_TRINITY_DN40130_c3_g1_i1	+	intron	1165	1904	739	0	+	.	GRA_OG0031189	substring_2
GRA_SL+_TRINITY_DN40130_c3_g1_i1	+	fine	1905	2040	135	100.0	+	.	GRA_OG0031189	substring_1
GRA_SL+_TRINITY_DN40130_c3_g1_i1	+	intron	2041	2749	708	0	+	.	GRA_OG0031189	substring_1
GRA_SL+_TRINITY_DN40130_c3_g1_i1	+	intron	2041	2749	708	0	+	.	GRA_OG0031189	substring_2
GRA_SL+_TRINITY_DN40130_c3_g1_i1	+	fine	2750	2838	88	98.88	+	.	GRA_OG0031189	substring_1
GRA_SL+_TRINITY_DN40130_c3_g1_i1	+	intron	2839	4362	1523	0	+	.	GRA_OG0031189	substring_1
GRA_SL+_TRINITY_DN40130_c3_g1_i1	+	intron	2839	4362	1523	0	+	.	GRA_OG0031189	substring_2
GRA_SL+_TRINITY_DN40130_c3_g1_i1	+	fine	4363	4448	85	100.0	+	.	GRA_OG0031189	substring_1
GRA_SL+_TRINITY_DN40130_c3_g1_i1	+	intron	4449	6023	1574	0	+	.	GRA_OG0031189	substring_1
GRA_SL+_TRINITY_DN40130_c3_g1_i1	+	intron	4449	6023	1574	0	+	.	GRA_OG0031189	substring_2
GRA_SL+_TRINITY_DN40130_c3_g1_i1	+	fine	6024	6092	68	100.0	+	.	GRA_OG0031189	substring_1
GRA_SL+_TRINITY_DN40130_c3_g1_i1	+	fine	6696	7011	315	99.37	+	.	GRA_OG0031189	substring_2
GRA_SL+_TRINITY_DN44486_c0_g5_i1	+	fine	4070	4103	33	100.0	+	.	GRA_OG0031190	substring_1
GRA_SL+_TRINITY_DN44486_c0_g5_i1	+	intron	4104	4273	169	0	+	.	GRA_OG0031190	substring_1
GRA_SL+_TRINITY_DN44486_c0_g5_i1	+	intron	4104	4273	169	0	+	.	GRA_OG0031190	substring_2
GRA_SL+_TRINITY_DN44486_c0_g5_i1	+	fine	4274	4363	89	100.0	+	.	GRA_OG0031190	substring_1
GRA_SL+_TRINITY_DN44486_c0_g5_i1	+	fine	9027	9099	72	97.26	+	.	GRA_OG0031190	substring_2
GRA_SL+_TRINITY_DN44486_c0_g5_i1	+	fine	9322	9469	147	97.3	+	.	GRA_OG0031190	substring_2
GRA_SL+_TRINITY_DN44486_c0_g5_i1	+	fine	10165	10350	185	99.46	+	.	GRA_OG0031190	substring_2
GRA_SL+_TRINITY_DN44486_c0_g5_i1	+	fine	11364	11493	129	98.46	+	.	GRA_OG0031190	substring_2
GRA_SL+_TRINITY_DN40703_c0_g2_i2	+	fine	1055	1260	205	95.15	+	.	GRA_OG0031199	substring_1
GRA_SL+_TRINITY_DN40703_c0_g2_i2	+	intron	1261	1265	4	0	+	.	GRA_OG0031199	substring_1
GRA_SL+_TRINITY_DN40703_c0_g2_i2	+	fine	1266	1308	42	100.0	+	.	GRA_OG0031199	substring_1
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	fine	199	372	173	99.43	+	.	GRA_OG0031200	substring_1
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	intron	373	970	597	0	+	.	GRA_OG0031200	substring_1
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	intron	373	970	597	0	+	.	GRA_OG0031200	substring_2
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	fine	971	1124	153	100.0	+	.	GRA_OG0031200	substring_1
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	intron	1125	1858	733	0	+	.	GRA_OG0031200	substring_1
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	intron	1125	1858	733	0	+	.	GRA_OG0031200	substring_2
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	fine	1859	1961	102	99.03	+	.	GRA_OG0031200	substring_1
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	intron	1962	2259	297	0	+	.	GRA_OG0031200	substring_1
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	intron	1962	2259	297	0	+	.	GRA_OG0031200	substring_2
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	fine	2260	2312	52	100.0	+	.	GRA_OG0031200	substring_1
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	intron	2313	3149	836	0	+	.	GRA_OG0031200	substring_1
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	intron	2313	3149	836	0	+	.	GRA_OG0031200	substring_2
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	fine	3150	3218	68	100.0	+	.	GRA_OG0031200	substring_1
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	intron	3219	3676	457	0	+	.	GRA_OG0031200	substring_1
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	intron	3219	3676	457	0	+	.	GRA_OG0031200	substring_2
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	fine	3677	3723	46	100.0	+	.	GRA_OG0031200	substring_1
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	fine	4594	4634	40	100.0	+	.	GRA_OG0031200	substring_2
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	fine	4639	4697	58	96.61	+	.	GRA_OG0031200	substring_2
GRA_SL+_TRINITY_DN45490_c1_g1_i1	+	fine	5575	5710	135	97.79	+	.	GRA_OG0031200	substring_2
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	fine	312	527	215	98.15	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	intron	528	1635	1107	0	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	fine	1636	1812	176	98.31	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	intron	1813	2163	350	0	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	fine	2164	2315	151	98.68	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	intron	2316	3637	1321	0	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	fine	3638	3761	123	98.39	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	intron	3762	5106	1344	0	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	fine	5107	5181	74	100.0	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	intron	5182	5641	459	0	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	fine	5642	5826	184	98.92	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	intron	5827	6590	763	0	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	fine	6591	6689	98	100.0	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	intron	6690	6774	84	0	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	fine	6775	6887	112	97.35	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	intron	6888	7116	228	0	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	fine	7117	7305	188	100.0	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	intron	7306	7633	327	0	+	.	GRA_OG0031202	substring_1
GRA_SL+_TRINITY_DN38505_c0_g1_i1	+	fine	7634	7809	175	98.3	+	.	GRA_OG0031202	substring_1
GRA_SL-_TRINITY_DN48973_c1_g2_i2	-	fine	3344	3409	65	95.45	-	.	GRA_OG0031212	substring_1
GRA_SL-_TRINITY_DN48973_c1_g2_i2	-	intron	3410	3663	253	0	-	.	GRA_OG0031212	substring_1
GRA_SL-_TRINITY_DN48973_c1_g2_i2	-	fine	3664	3807	143	98.61	-	.	GRA_OG0031212	substring_1
GRA_SL-_TRINITY_DN48973_c1_g2_i2	-	intron	3808	4030	222	0	-	.	GRA_OG0031212	substring_1
GRA_SL-_TRINITY_DN48973_c1_g2_i2	-	fine	4031	4236	205	97.57	-	.	GRA_OG0031212	substring_1
GRA_SL-_TRINITY_DN48973_c1_g2_i2	-	intron	4237	4251	14	0	-	.	GRA_OG0031212	substring_1
GRA_SL-_TRINITY_DN48973_c1_g2_i2	-	fine	4252	4389	137	99.28	-	.	GRA_OG0031212	substring_1
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	fine	200	252	52	100.0	+	.	GRA_OG0031216	substring_1
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	intron	253	1071	818	0	+	.	GRA_OG0031216	substring_1
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	intron	253	1071	818	0	+	.	GRA_OG0031216	substring_2
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	fine	1072	1225	153	98.7	+	.	GRA_OG0031216	substring_1
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	intron	1226	2381	1155	0	+	.	GRA_OG0031216	substring_1
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	intron	1226	2381	1155	0	+	.	GRA_OG0031216	substring_2
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	fine	2382	2481	99	100.0	+	.	GRA_OG0031216	substring_1
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	intron	2482	4120	1638	0	+	.	GRA_OG0031216	substring_1
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	intron	2482	4120	1638	0	+	.	GRA_OG0031216	substring_2
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	fine	4121	4291	170	100.0	+	.	GRA_OG0031216	substring_1
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	intron	4292	4957	665	0	+	.	GRA_OG0031216	substring_1
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	intron	4292	4957	665	0	+	.	GRA_OG0031216	substring_2
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	fine	4958	5000	42	100.0	+	.	GRA_OG0031216	substring_1
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	intron	5001	5795	794	0	+	.	GRA_OG0031216	substring_1
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	intron	5001	5795	794	0	+	.	GRA_OG0031216	substring_2
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	fine	5796	5865	69	100.0	+	.	GRA_OG0031216	substring_1
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	intron	5866	6160	294	0	+	.	GRA_OG0031216	substring_1
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	intron	5866	6160	294	0	+	.	GRA_OG0031216	substring_2
GRA_SL+_TRINITY_DN45618_c2_g1_i3	+	fine	6161	6207	46	100.0	+	.	GRA_OG0031216	substring_1
